CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	X	Y	Z	RotX	RotY	RotZ	AROMAAggrComp03	AROMAAggrComp10	AROMAAggrComp12	AROMAAggrComp14	AROMAAggrComp19	AROMAAggrComp20	AROMAAggrComp25	AROMAAggrComp29	AROMAAggrComp35	AROMAAggrComp36	AROMAAggrComp42	AROMAAggrComp45	AROMAAggrComp46	AROMAAggrComp50	AROMAAggrComp51	AROMAAggrComp53	AROMAAggrComp54
4731.234395591309	4907.642128071681	4864.630089037201	0.99005574	15.7547121	0.90903521	0.08272155999999999	0.006317685500000001	0.0261603708	-0.015917976	-0.042220447599999995	-0.0247152488	0.0739194625	0.0266163056	0.019172089399999998	0.0008646475	0.06470314190000001	-0.0286595726	0.0421931709	0.060548765899999996	0.0095696678	-0.0462378616	-0.0787158099	-0.07147723980000001	-0.0281744139	0.0293439759	0.0720566925	-0.058177	-0.0114943	-0.0210028	-0.00121287	0.0012676600000000003	-0.000662419	0.8759528628	0.1141202217	-1.029358063	1.217273495	0.6226557611	-0.4678771105	-0.01907767378	0.2143495559	-0.03283632185	-0.9260603792	1.524948259	1.751414452	-0.04200540022	-0.1698324259	-0.01543448597	0.4076821121	0.7042768924
4743.625770097702	4910.263046124894	4860.416357882009	0.91910064	14.62560654	0.87768584	0.004486500000000003	0.0402375821	0.049401410800000004	-0.0426610695	-0.06296995820000001	-0.0253325237	-0.0370503048	-0.012099850700000001	0.0282925581	-0.019141642	0.0918064136	-0.0873791751	0.0016650902	0.059991715300000005	0.0079112557	-0.048269717999999996	-0.0794318243	-0.0694233093	-0.0234317259	0.0347048476	0.074853415	-0.058177	-0.0114929	-0.0210007	-0.00112321	0.0012676600000000003	-0.000662419	0.4404969235	-0.7197186521	-1.073341544	1.126852765	1.381885615	-0.6805120797	-0.1773457054	0.9252891101	0.7899965562	-0.08337109579	-0.7928246378	1.30872286	0.9982491118	0.04794231585	-0.9539092031	1.152877249	0.3090987934
4712.929285638304	4897.034671711837	4848.903801706477	1.00888789	16.05438614	0.92737454	0.04808886	0.0273790808	-0.0521866209	-0.085437881	-0.0095539319	-0.0164877706	-0.029495540299999998	0.0496234315	0.0068528719	0.026621561800000002	-0.0435067632	-0.0547425594	-0.07933563469999999	0.0594282999	0.0062494863	-0.05025548690000001	-0.080013019	-0.0671852807	-0.0185995697	0.0398853767	0.0771421583	-0.0649756	-0.0114993	0.00160816	-0.00149671	0.0012676600000000003	-0.000662419	0.8080470207	-0.2984674533	-0.6021179213	0.8737507057	0.7863040623	-0.7543038879	-0.8910500974	-0.0727689623	-0.3416627373	0.111088773	1.130122173	0.6628024905	0.5681035511	-0.2953198146	-0.06715665689	0.5332347304	0.8784354942
4741.5945352027475	4904.09389682122	4860.092498413041	1.14874661	18.279953	0.98132974	0.07982895999999999	0.11206852449999999	-0.01248393	-0.0671773889	-0.0128496071	0.0632196806	-0.043522196299999996	-0.014519939099999999	-0.019855998200000002	0.0215114686	-0.0159250957	-0.0183293028	0.0786812967	0.058858579400000006	0.0045850647	-0.0521932723	-0.0804584077	-0.0647690888	-0.0136963957	0.0448586429	0.0789073903	-0.0581733	-0.0361152	-0.0227021	-0.00127576	0.00152872	-0.000662419	0.6239924678	-1.094615377	-1.368432886	-0.4982559577	1.278091656	0.4352051592	0.07405007284	-1.538981498	2.079038152	-1.161455488	-1.397225609	0.2448674569	1.745629485	0.6157052274	0.05729951549	0.5133240036	-0.2240636844
4729.85284069273	4898.776843041076	4864.312663937033	1.19728065	19.0522728	0.97891515	0.1102862	0.052390645599999994	-0.040960870499999996	0.0265717037	0.0324378418	0.0031686406	-0.0273766961	0.05878094	-0.0212539307	0.043615604100000004	-0.010169567	-0.0453558344	0.024768812299999998	0.0582826143	0.0029186973999999997	-0.0540812241	-0.08076723429999999	-0.062181140999999995	-0.0087409254	0.04959880269999999	0.0801371315	-0.0709919	-0.0115308	0.0142646	-0.00193066	0.00146529	-0.000662419	1.123979888	-0.06361859901	-0.2905866255	-1.87315897	0.02421628616	0.1257919779	-0.8042525612	0.2994519694	-0.2423224863	0.4465958908	0.7051143873	-0.26131382	-0.395284927	0.1906447572	-0.07046250749	-0.7383380013	-0.3246393427
4707.2515695509055	4906.956904350213	4856.236471956899	1.1811496	18.79557991	1.0211854	0.11104149999999999	-0.08986168929999999	-0.0215076964	-0.042927308	0.0410288422	0.0597852764	-0.0054973897	-0.021340142599999997	-0.0069468208	-0.0102627608	-0.0413938599	0.0515163392	0.0031634014000000003	0.0577004657	0.0012510916	-0.0559175397	-0.0809389747	-0.0594282999	-0.0037520801	0.0540812241	0.0808230366	-0.058177	-0.0276757	-0.0279741	-0.00133143	0.0012676600000000003	-0.000662419	0.2514205033	-1.013676505	-1.34304713	-0.2262803481	-0.4819610408	-1.595127321	0.7778643418	0.4658764932	0.2627360202	-0.01153431459	1.02271809	0.6148029027	-0.07628928357	-0.1157331232	0.3862057246	-0.1500754595	0.8551606744
4712.632023015923	4901.3376798166355	4866.056873675907	1.25235724	19.92870331	1.09893632	0.0348842	-0.0535639293	-0.0014855272	-0.027078357999999997	-0.0747123665	0.0015745105999999999	-0.023311317999999998	0.11161731119999999	0.0384761881	0.0015164366000000001	0.0500408654	-0.0037087165999999997	-0.0549419875	0.0571121953	-0.0004170453	-0.0577004657	-0.0809733373	-0.056517865599999995	0.0012510916	0.0582826143	0.0809604508	-0.0581803	-0.0115247	-0.0172342	-0.00134572	0.00141317	-0.000662419	1.567192857	0.7158842835	0.2958346378	0.51515269	-0.5199494971	-1.952904372	-1.889672776	1.55990646	-1.523308925	0.6379331183	-0.7440955607	1.876434619	0.1836316281	-0.2833454888	-0.4605986819	-0.5940058495	0.08057595367
4712.570421605021	4927.979686987284	4821.224415229737	2.73727679	43.55815887	2.28417134	0.2694908	-0.011971772700000001	0.0051991878	-0.0152688709	-0.0296177408	-0.0514125832	-0.0006068646	-0.3127985729	0.0873568208	-0.3895270475	-0.13268458589999998	0.0039686704	0.057684605599999994	0.056517865599999995	-0.0020850051	-0.0594282999	-0.080870264	-0.0534575562	0.0062494863	0.062181140999999995	0.0805484415	-0.0514807	0.104805	0.013923	0.000248185	0.00138219	-0.00134362	-2.091576655	-3.244245467	-3.491810932	1.187931805	0.8752904584	1.043594747	0.6133844816	0.1061852116	1.93741174	1.182352947	1.409647733	-4.264214602	-0.06938088985	-3.307830804	2.240488745	1.173055914	0.4469113865
4724.943888724524	4909.93088116329	4817.0639845368205	2.26784587	36.08812714	1.92161191	0.3899463	0.0762636902	0.0377423914	0.0603829695	-0.0072249725	0.024198408900000003	-0.059521570999999995	-0.3075879518	-0.16244120480000002	0.22634250670000003	-0.2115864807	0.1750872839	-0.05538717889999999	0.0559175397	-0.0037520801	-0.0610993925	-0.0806299295	-0.05025548690000001	0.011224018799999999	0.0657565455	0.07958980480000001	-0.0167355	0.198186	0.11551	0.00262983	0.000979053	-0.0017635	-2.417832688	-5.936259875	-4.15806854	-0.8176581818	0.6539183324	2.589684126	-1.598903717	-1.058720922	3.453067133	1.423526076	-1.055065318	3.704981018	0.3803868363	1.421999006	2.542503364	1.64672803	-0.2751048779
4710.604369598349	4903.805840989263	4863.985032305382	3.23670411	51.50552368	2.56744838	0.59152121	-0.0444191233	-0.0075625052	0.0490857335	-0.07958163759999999	0.0261494666	-0.055255667300000005	0.0854734156	0.10148904660000001	0.0468214956	-0.06726080599999999	0.1284517609	-0.0025106691	0.055311281100000005	-0.005417562900000001	-0.062712148	-0.0802527418	-0.0469201491	0.0161556953	0.06899024849999999	0.0780910462	-0.0571799	0.0118503	-0.00307326	-0.00168825	0.00123662	-0.00141599	1.474861254	0.7356227148	1.241037891	-0.06615228527	-1.409699135	-0.5095500794	-1.491078348	-0.07005461944	-0.6905508511	1.250388547	1.846542974	0.6477512421	-0.5518358637	-0.4006297764	-1.071025861	-0.1412835013	0.3444734122
4734.638768912997	4915.358347059555	4863.716960841542	1.43411636	22.82102776	1.24265933	0.13707739	-8.275709999999999e-05	0.09917672599999999	-0.0012534982	-0.058717498099999994	0.031650631	-0.0486714475	-0.0526770122	0.036961844	0.014242211299999998	0.0168636488	0.0535068046	0.1223364838	0.0546991542	-0.0070807466	-0.0642650266	-0.07973934120000001	-0.0434603874	0.0210256854	0.07186544610000001	0.0760623369	-0.0540175	-0.0269988	-0.0516109	-0.00179109	0.000756405	-0.0017635	0.2410566545	-1.397229582	-0.9132882104	0.8071891885	1.109148729	-0.8407500307	0.6386721559	1.3602043	0.5012112839	-0.1233698513	-0.3406209291	-1.417598818	0.1049214707	-0.1346616969	-0.5641624195	1.004713271	-0.7668243569
4725.31904847988	4908.819331096077	4858.058175835206	1.17203355	18.65051651	1.05647743	0.07802855	0.0209315397	0.0324064861	-0.0293652752	-0.0234659452	-0.0401416585	0.0269766134	0.042432624800000006	0.0839052866	0.0009170773	0.0264689671	-0.0601867367	0.0240144062	0.0540812241	-0.0087409254	-0.0657565455	-0.0790905989	-0.0398853767	0.025815394	0.0743671974	0.0735174443	-0.0540228	-0.0130953	-0.0234554	-0.00221424	0.00105254	-0.0017635	1.34927208	0.1394302692	0.3860289538	1.439825918	0.710488673	-0.8553182978	-2.07654132	1.519621595	-0.1838552518	0.4516859176	0.5842022663	-1.041851824	0.8329585992	-1.153154174	-0.8414541529	0.2924107571	-0.3245930866
4728.7687274904	4909.315767742644	4844.4244950815255	1.25332558	19.94411278	1.02102327	0.0549301	0.06075905349999999	-0.0359923175	0.020594569099999998	0.0157496599	-0.0789120861	0.052306793	-0.0159421051	0.0205832202	-0.0018839994	-0.0146695681	-0.0267840008	0.0159752403	0.0534575562	-0.0103973949	-0.0671852807	-0.0783076162	-0.0362045971	0.0305065331	0.0764825022	0.0704736389	-0.0560266	-0.0254539	-0.0350891	-0.00169432	0.0011113	-0.0017635	0.883226347	-0.80943909	-0.5293654027	-1.130942794	-0.009884380963	0.1766787447	-0.3409711307	-0.4018189606	-0.6055780375	-0.4065237439	0.314154966	-0.6550604514	1.14274354	-1.666965808	0.1512876484	1.605350951	-2.174269871
4725.386559328454	4905.777472654011	4854.567204020291	1.14824665	18.27199554	0.96917617	0.0888544	-0.0080393723	-0.051867945	0.142741971	0.034419657799999996	-0.0391696976	0.030129076400000003	0.0389263806	0.0013482515	-0.011774927099999999	0.001376891	-0.0086960543	-0.006570265600000001	0.0528282166	-0.012049451999999999	-0.0685498681	-0.077391722	-0.0324278094	0.0350811906	0.0782003683	0.0669515768	-0.0691936	-0.0226855	-0.0132601	-0.0017761	0.00160915	-0.00132133	1.429480582	-0.04021775118	0.07006668896	-1.395123329	-1.099548816	0.4202056836	-0.9550395656	0.5742313148	-1.501524515	2.262945521	-0.8852660757	-0.2700212654	-1.068679486	-1.015635839	-0.7449035425	0.08883983886	0.2419525941
4701.92358472947	4910.950034211541	4850.237704936924	1.06994236	17.02594376	0.94934183	0.05938300000000001	-0.0661211263	0.0169282607	-0.030718809700000002	0.034160948999999996	0.0139710151	0.0964858576	0.009516219	-0.0192851767	0.0008962614	0.0118476365	-0.0146471303	0.0088778794	0.0521932723	-0.0136963957	-0.0698490047	-0.0763444708	-0.028565029	0.0395218994	0.079511869	0.06297516	-0.0738857	-0.0131315	-0.017349	-0.00195361	0.00140787	-0.0017635	0.8352556961	-0.9210874862	-0.5634270678	0.6038534108	0.09134659909	-1.399884994	-0.3939827817	0.9508547167	0.2596542309	0.5921906428	1.080870905	-0.08622566952	-1.474727053	-1.851448027	-0.7678618992	0.6164655109	-0.2383332946
4733.367344443797	4911.276998938922	4861.919709817998	1.02703786	16.34320641	0.92122245	0.0475561	0.0834051554	0.0353999131	-0.042656487400000005	-0.011316093700000002	0.051002042000000004	0.031844073	0.0367314365	0.020746695	0.0388862511	0.07889230309999999	-0.0045862681	0.0864159022	0.0515527905	-0.015337527	-0.0710814502	-0.0751676401	-0.0246264993	0.0438117037	0.0804101891	0.058571373600000004	-0.0724116	-0.0298473	-0.0281927	-0.00165482	0.00147953	-0.0017635	1.198103545	-0.3495194373	-0.206192853	1.204992967	1.339373473	-0.2710506717	-0.7669624241	-0.5533126954	0.8421021917	-0.314708638	-1.215869054	0.5148249423	0.6016371402	0.04268669636	-1.102345169	0.2276912241	0.01404655786
4716.853331327547	4909.481153763499	4845.206304685702	1.07870436	17.16537285	0.94314796	0.10476347	0.026474809900000004	-0.0432481199	0.0018482989	0.0215181359	-0.075740183	-0.0396134344	0.023260735600000002	-0.0052039518	-0.011812000500000001	0.052606193899999994	-0.0813959918	-0.0477269337	0.0509068392	-0.0169721496	-0.07224602769999999	-0.07386322740000001	-0.0206226645	0.047934223899999996	0.0808906604	0.0537701032	-0.0868922	-0.0131022	-0.00696393	-0.00219908	0.00128396	-0.00145715	0.8082028804	-1.081997766	0.184375803	-0.7992243088	0.5680621454	-0.5692475548	-0.908401508	-1.540693836	-0.5500954841	0.3196170311	1.204091054	-1.076639562	-0.2967395546	-1.140424264	-0.5005551625	0.8346490298	-1.754729003
4708.354485509466	4910.102396031644	4856.695819398103	1.16051495	18.46722221	0.98803103	0.09784017	-0.0882930048	-0.0086045896	-0.0146151002	0.0885586011	0.0446954797	0.045703231	0.053232278099999995	-0.015543764199999999	0.007569462	0.04235161269999999	0.040928631800000004	-0.0113253097	0.05025548690000001	-0.0185995697	-0.0733416255	-0.0724334467	-0.0165641421	0.051873719299999996	0.0809507863	0.0486039317	-0.074283	-0.0326607	-0.0332209	-0.00142624	0.00128396	-0.00144168	1.002212322	-0.5675224433	-0.329156111	-0.6321106132	-0.8078192515	-1.805532406	-0.3149284278	1.167356061	-0.2042448419	0.2197725162	-0.4637000808	0.6557524971	-0.2748915379	0.9609429949	0.2155729637	-0.3275725357	1.361377259
4716.202755961826	4908.614757595823	4859.161720777797	1.14776087	18.26426697	0.98586756	0.10242081	-0.0071381376	0.031012103500000002	-0.0621459156	-0.0639749344	0.0101870121	0.0174823136	0.0186245393	-0.0217505596	-0.0474741514	0.0052831477	-0.0467548722	0.00985108	0.04959880269999999	-0.020219096699999998	-0.0743671974	-0.0708807246	-0.0124616946	0.0556151479	0.0805902543	0.043107918499999995	-0.0681828	-0.018749	-0.00260499	-0.00214028	0.00128396	-0.0017635	0.5153240952	-1.102117315	0.2166002271	1.531788904	0.6208078408	-0.8840685554	-0.3128609351	0.5954097556	0.7973505009	0.694399508	-0.2243019747	-1.628548855	0.5980506316	-1.650198604	-0.04141270279	0.2557639862	0.05404010009
4722.747726796313	4910.653063692341	4855.5484367972385	1.15825963	18.43133354	0.95233923	0.045682209999999994	0.0205819936	-0.0539171458	0.0592036247	0.0084846508	-0.0400117089	-0.041492555800000004	0.0422312123	-0.0033811789	0.0076924515	0.0339254471	-0.0021486186	0.0053682698	0.0489368563	-0.0218300433	-0.0753217642	-0.0692076967	-0.008326201	0.059144224	0.07981093780000001	0.0373193611	-0.0660224	-0.029169	-0.0251308	-0.0023518	0.00128396	-0.0017635	1.057326775	-0.4963549692	-0.194308488	-1.210192978	-1.783760553	0.3090444631	-0.4706390223	-0.8832313415	-0.6620854307	-0.7895344719	0.5572163679	0.5027603094	0.04119080951	-0.7078395574	-0.1992783969	1.28804877	-1.232975708
4716.960954722758	4912.979982788758	4854.122635343623	1.12137377	17.84436989	0.91389751	0.02959179	-0.08211684059999999	-0.01834828	0.0349463871	0.024468425699999997	-0.0778862449	-0.027718175299999998	0.0226438466	-0.0014057226	-0.0173184548	0.011225269099999999	-0.015472554199999999	-0.0620820105	0.048269717999999996	-0.0234317259	-0.0762044145	-0.0674172026	-0.0041686277	0.06244747269999999	0.0786168866	0.0312775426	-0.0694856	-0.0284945	-0.00286821	-0.00228797	0.00128396	-0.0017635	0.6291802489	-0.5639440649	0.2848647156	-0.298298988	-0.1636016228	-0.3403899002	-0.650705782	1.349460038	-1.010992036	0.7846970491	-0.7245035102	-0.9926013667	-0.963886091	-1.914079051	0.5288612397	1.326716916	-0.3426959116
4706.0010967243625	4906.534106734844	4850.7642047629915	1.12706709	17.93496704	0.94102442	0.04789955	-0.0046025134	-0.008920962	-0.0554252937	-0.0087977597	0.0150843748	0.1335522358	0.0511178516	-0.055515257699999994	0.0184465958	0.0031751775	-0.0426536212	0.0349097509	0.047597458499999995	-0.0250234648	-0.0770143056	-0.0655122813	-0.0	0.0655122813	0.0770143056	0.0250234648	-0.0789542	-0.0131573	0.00958604	-0.00235245	0.00143227	-0.0017635	0.9078893933	-0.6112614639	0.4104117626	0.3743239279	-0.4108877267	-1.000215487	-0.3961594585	-0.9151306534	0.4321598099	-0.7737904147	0.1726772203	-0.1121810097	-0.3931055919	-0.5899664935	0.5491465219	-0.6072979065	0.2655888038
4727.355476517027	4908.861675860538	4861.313391704434	1.00203288	15.94530296	0.92383617	0.04790394	0.010172744899999999	-0.0193510007	0.070998475	0.0470490897	-0.0680728007	0.0064990197	0.0532001042	-0.0509790265	-0.010678064499999999	0.0301999608	-0.035140907400000004	0.039222724	0.0469201491	-0.0266045844	-0.0777506641	-0.0634961659	0.0041686277	0.0683269476	0.0750115224	0.0185995697	-0.0838001	-0.0319701	0.007600799999999999	-0.0022193	0.00128396	-0.00159976	0.870314593	-0.7838086311	0.056521358	-1.078427193	-1.017532138	0.4372175379	-0.2513002355	-0.5139678856	-0.3743673206	0.8968639973	-0.2201658986	-0.2985949407	0.04660750387	0.4532331177	-0.7286239745	-0.4194018873	0.2794306108
4710.867070964029	4911.40496184557	4856.784875117748	1.08737087	17.30328369	0.92966259	0.06627500000000001	-0.0900142926	0.023220978399999998	0.0391688165	0.007942672900000001	-0.0395150605	0.06386152219999999	0.044068624	-0.0527318748	0.0085448795	0.0645462406	0.0918350832	-0.0758689493	0.0462378616	-0.0281744139	-0.0784127871	-0.0613722786	0.008326201	0.0708807246	0.07261894440000001	0.012049451999999999	-0.07611289999999998	-0.0369528	-0.0212638	-0.00197521	0.00137094	-0.0017635	0.9399294777	-0.3803834135	-0.3599532899	-0.08567263599	-0.1176732399	-0.5020125337	-0.5011330872	1.366046802	-1.200216491	0.3352919689	0.1991726007	0.7182548044	-1.590683922	-0.758064457	0.4517430224	-0.2131561994	-0.03825777561
4715.18758619902	4910.318020029639	4842.300730834594	0.91743761	14.59914303	0.90041715	0.0293799	-0.0545052076	-0.028026327200000003	0.0259081139	-0.0416684851	-0.0987285062	0.0376927428	0.0479639249	-0.0541817685	-0.0545446489	0.0627525419	-0.0377505158	-0.0836499346	0.045550668600000004	-0.029732287000000003	-0.0790000423	-0.059144224	0.0124616946	0.0731638613	0.0698490047	0.005417562900000001	-0.0724173	-0.044705	-0.0212639	-0.00210473	0.00128396	-0.00162136	0.7430219623	-0.4159698112	-0.2808836433	0.1446813161	-0.1940187628	0.4743160773	-0.6969063864	0.8898675583	-0.9710200967	-0.2943010195	-1.264238381	-0.6252154511	-0.5401920071	-1.130701764	1.358013999	-0.02215259958	-0.6685068289
4703.792220551459	4906.1590398408225	4842.127171908363	0.99269766	15.79675293	0.9399395	0.0940076	-0.0313646002	0.0027853915999999997	-0.051989650400000004	0.029196151400000002	-0.038515793199999995	0.10991633220000001	0.0493661659	-0.08449317869999999	0.0072799622	0.0023904978	-0.0061946974	0.0010113330000000001	0.0448586429	-0.0312775426	-0.079511869	-0.056815784	0.0165641421	0.0751676401	0.0667160971	-0.0012510916	-0.0713854	-0.047627	0.0193163	-0.00278177	0.00111367	-0.0017635	0.7620311517	-0.7076127189	-0.28216862	0.6118205949	0.5305978212	-0.8371101656	-0.2316000056	0.9895611547	0.1258107457	-0.1704700858	0.5413754039	-0.6745310079	-0.5724129377	-0.8515220661	0.1374017563	0.5190261546	0.09838491966
4737.881438531072	4909.376220465589	4850.483430773523	1.07241082	17.06522369	0.94274431	0.05698414	0.1025749035	0.03213978	-0.0334744996	0.0107615027	0.037640793900000004	0.0271385615	0.0512241072	-0.0832892536	0.003367447	0.0278184715	-0.0360249964	0.10190576220000001	0.0441618578	-0.032809525	-0.0799477786	-0.0543909105	0.0206226645	0.0768844101	0.0632365016	-0.0079112557	-0.0698235	-0.0525608	-0.00348314	-0.00239828	0.00128396	-0.0017635	0.9039756376	-0.8768498684	-0.9405209031	0.9593748351	1.217615534	0.7739010678	-0.3358671603	-1.332359057	1.815947781	-1.288743377	-1.68221006	0.06275859584	0.8263215223	0.8145511492	-0.1142359739	0.3511743119	-0.04369104866
4709.711865435747	4908.233190409005	4843.021027986591	1.13933647	18.13020897	0.93647051	0.09674174	0.030145	-0.0609388725	0.012684192	0.059269639900000004	-0.0216579337	-0.0084009098	0.0491958716	-0.0927968755	0.018147055500000002	0.0002309103	-0.0605350833	-0.041690506	0.0434603874	-0.034327584	-0.08030735480000001	-0.051873719299999996	0.0246264993	0.0783076162	0.0594282999	-0.014517731499999999	-0.0712505	-0.0317555	0.0236028	-0.00305822	0.00157249	-0.0017635	0.7440740054	-0.9068891968	-0.2701417743	-1.098072742	-0.6194292688	0.3426250249	-1.002181844	-0.1710961305	0.2319878834	-0.0619674436	0.8402586235	-1.287521387	-0.7148909912	-0.6698172705	-0.05998929498	0.2488790609	-0.9731832521
4689.808700276656	4909.1693254321945	4845.461498960669	1.00935018	16.06174278	0.91443133	0.08187138	-0.074096589	-0.0406178423	-0.075000652	0.0681605422	0.066407915	0.06624661650000001	0.0537041824	-0.0624083488	-0.040315300299999995	-0.028708511000000003	0.0203969042	-0.000550402	0.0427543061	-0.0358310753	-0.0805902543	-0.0492684829	0.028565029	0.0794318243	0.055311281100000005	-0.0210256854	-0.0688784	-0.0432819	-0.00347158	-0.00252878	0.00128396	-0.0017635	0.7036329695	-0.455795154	-0.4357045764	-0.2538492901	-0.3993225838	-1.636803963	-0.04240471706	0.755651637	0.2437662982	-0.2708898669	0.3320824903	0.3150688447	-0.8564633943	0.3957907532	-0.3811955312	-0.4135750564	-0.3229005908
4711.343765603046	4906.733851446175	4848.758766415614	0.95121884	15.13670158	0.86670232	0.027039059999999993	0.0215266587	0.0080668087	-0.09286928470000001	-0.0441762787	0.0165484576	-0.0401724173	0.0494653138	-0.0542681164	0.0056910489000000005	-0.0089086302	-0.032088445099999995	-0.0034444218	0.0420436887	-0.0373193611	-0.08079620700000001	-0.046579623099999995	0.0324278094	0.0802527418	0.0509068392	-0.027390952200000002	-0.0693705	-0.0433134	-0.00351504	-0.00305822	0.00128396	-0.0017635	0.8220149936	-0.664270154	0.09536254062	1.397985296	1.036245303	-0.4111264541	-0.5547501618	1.382088669	0.6536918645	-0.04113987739	-0.6283868539	-0.1897753396	0.3547290531	-0.07027280612	-0.665935969	0.6964222667	-0.5455479289
4714.170267549794	4903.7153011968185	4841.456605890779	1.08672738	17.29304314	0.9024635	0.024750509999999993	0.0520415554	-0.0610453257	-0.0451331104	0.0102815601	0.037704526099999996	-0.0490595886	0.0611809607	-0.0621672578	-0.0386947136	-0.0310450287	-0.0772423927	-0.0366943223	0.0413286107	-0.0387918096	-0.0809250162	-0.0438117037	0.0362045971	0.08076723429999999	0.0462378616	-0.0335703353	-0.07540439999999998	-0.0432886	-0.00350873	-0.00297948	0.00128396	-0.00146853	0.705904494	-0.7028825134	-0.1405115819	-0.9675986539	0.4672177381	0.3914196655	0.1824230142	-0.8433390729	-0.2544923218	-0.561047065	0.9602118644	-0.2352622531	-0.0509512917	-0.955697901	0.6823755289	0.4834081945	-1.526095011
4721.194619131327	4907.846144403986	4849.291841467876	1.13804865	18.10971642	0.95402092	0.06694437	-0.0045258867	-0.0815270248	0.0773543741	0.022056823399999998	0.0902957872	-0.1261817043	0.056290988300000004	-0.1236661134	0.043066750300000005	0.0200516612	0.0820479277	0.0058421435999999995	0.0406091479	-0.0402477961	-0.0809765591	-0.0409694226	0.0398853767	0.0809733373	0.0413286107	-0.0395218994	-0.0565151	-0.0432922	-0.0206947	-0.00253703	0.00133465	-0.0015927	0.6809483198	-0.8963533661	-0.5024017272	-1.452901547	-1.44134862	1.252908212	-0.1101184118	0.718526617	-0.6680727458	0.1200156775	-1.108442974	0.3177417488	-0.9613514041	-0.05333618663	0.2464828822	-0.2102393052	1.382935565
4696.339882423245	4909.586829952016	4844.420063705895	1.0970999	17.45810127	0.98995286	0.0994397	-0.0568189313	-0.0618574188	-0.0138841448	-0.0597501832	0.0409550874	-0.1255162889	0.07840590830000001	-0.056665015	-0.094617471	-0.0057592631	-0.010533909	-0.0313773004	0.0398853767	-0.0416867026	-0.0809507863	-0.0380576042	0.0434603874	0.080870264	0.0362045971	-0.045205255300000004	-0.0753809	-0.0375809	0.0214139	-0.00297062	0.00128396	-0.0017635	0.5876965201	-0.5379818413	0.5018500435	0.05876338057	-0.6414532376	0.02559504943	-0.08593671517	0.241082336	-0.2876495864	0.1880815021	0.8274644008	-1.842190022	-2.054439003	-0.3308852165	-0.6174208311	0.3244073677	-0.3730555698
4698.2726266903	4910.521014887356	4846.728447006743	1.45915675	23.21949387	1.22215271	0.053519350000000014	-0.021549585299999997	-0.0062197012	-0.1068927538	-0.0295049258	0.0808501011	0.016535740900000002	-0.0097598283	-0.2375460284	0.1662207852	0.0618445751	0.1232868635	0.0166503249	0.0391573738	-0.043107918499999995	-0.0808477225	-0.0350811906	0.0469201491	0.0804584077	0.030892447599999998	-0.050581833799999996	-0.0682841	-0.0433231	-0.00056445	-0.00276392	0.00111662	-0.0017635	-0.2082421712	-2.183251143	-1.454027869	0.4044463956	0.1609706372	-0.6089128358	0.1442084517	0.699765056	1.307092553	-0.9131487881	0.4141737839	-0.1661820233	-0.5007978746	-0.1058987118	0.5031055478	0.02713676338	0.5175180144
4725.596612976675	4936.869394546526	4814.577270059037	2.95434928	47.01242447	2.4728415	0.8575148499999999	0.0536887682	0.054442776	-0.0225229691	-0.0372578882	-0.0088713136	-0.0813223709	-0.4589899309	-0.2589823132	-0.2427630523	0.0506090267	-0.2316799773	0.1287695548	0.0384252165	-0.044510840700000005	-0.080667466	-0.0320452337	0.05025548690000001	0.07973934120000001	0.0254197665	-0.0556151479	-0.0567928	0.337513	0.10286600000000001	0.00362495	0.00186212	-0.00166273	-7.139495619	-6.489941352	-4.180482179	1.555653594	1.558867903	3.488305938	-7.741360682	-1.170306914	3.93574221	0.3387898161	-0.444841581	-2.368703812	-0.2096591144	-1.684244268	4.423467023	1.961985547	-0.9471206479
4714.135527219225	4925.559442258655	4838.731797233477	2.58965969	41.20913696	2.07431316	0.6808558100000001	0.039457353	-0.011246616000000001	0.029606760099999997	0.09473191789999999	-0.0603871364	-0.0616481116	-0.16471929130000001	0.3289263397	-0.0457065338	-0.1836408186	-0.10122393980000001	-0.0779401627	0.0376889825	-0.0458948738	-0.0804101891	-0.0289548865	0.0534575562	0.0787158099	0.0198149926	-0.060271039900000004	-0.0758582	0.064114	0.00526809	-0.00129011	0.00129029	-0.00133375	-0.2675602459	1.218005978	-0.00239513726	-1.27272185	0.1923920008	0.6213508483	-1.571378391	-1.179464003	-0.2921737099	-1.274475039	1.277799285	-2.251178831	-0.3226439434	-0.2304117436	1.00386404	1.80795234	-2.505026629
